product_id,category,price,base_price,amount,status,region,priority,old_name,user_id,order_date
P0884,Furniture,4522.30,3832.46,672.32,Cancelled,West,Medium,Item_884,82562,2025-06-05
P0885,Clothing,4555.23,3860.36,178.23,Cancelled,South,Low,Item_885,94394,2025-04-16
P0886,Sports,3159.36,2677.42,6220.06,Processing,East,Low,Item_886,35859,2025-06-04
P0887,Electronics,281.15,238.26,3411.48,Pending,East,High,Item_887,82323,2025-06-09
P0888,Sports,1769.47,1499.55,6393.29,Completed,North,Low,Item_888,41632,2025-06-05
P0889,Books,4936.08,4183.12,1193.37,Completed,East,Medium,Item_889,56461,2025-03-05
P0890,Electronics,3807.14,3226.39,9419.3,Processing,East,Low,Item_890,69394,2025-06-23
P0891,Furniture,4046.40,3429.15,9891.1,Pending,East,Medium,Item_891,85073,2025-12-11
P0892,Furniture,3600.32,3051.12,5244.7,Pending,North,Medium,Item_892,35238,2025-07-04
P0893,Books,580.14,491.64,7145.24,Processing,North,High,Item_893,27047,2025-09-01
P0894,Furniture,2286.20,1937.46,3756.01,Processing,West,Medium,Item_894,93422,2025-08-05
P0895,Books,3476.19,2945.92,9483.42,Processing,South,High,Item_895,73539,2025-12-31
P0896,Books,733.99,622.03,7074.79,Completed,South,Medium,Item_896,30557,2025-10-14
P0897,Clothing,4616.32,3912.14,1275.78,Processing,North,High,Item_897,47957,2025-01-21
P0898,Sports,851.19,721.35,3777.53,Cancelled,East,Medium,Item_898,28726,2025-03-14
P0899,Sports,2166.61,1836.11,9374.52,Cancelled,East,High,Item_899,74067,2025-01-02
P0900,Electronics,2782.93,2358.42,768.89,Completed,West,Medium,Item_900,84155,2025-08-20
P0901,Clothing,3928.61,3329.33,4804.75,Pending,South,Low,Item_901,68973,2025-12-08
P0902,Books,830.01,703.4,7305.86,Completed,West,Medium,Item_902,61825,2025-06-23
P0903,Sports,324.52,275.02,6737.39,Processing,East,Low,Item_903,31707,2025-12-29
P0904,Electronics,2902.77,2459.97,7981.97,Cancelled,North,Low,Item_904,35221,2025-11-13
P0905,Sports,2926.59,2480.16,623.46,Pending,West,Low,Item_905,25765,2025-12-04
P0906,Sports,980.74,831.14,287.84,Pending,South,Low,Item_906,85963,2025-08-16
P0907,Electronics,4053.91,3435.52,6107.86,Processing,North,Medium,Item_907,13049,2025-06-24
P0908,Books,984.49,834.31,338.16,Cancelled,West,Medium,Item_908,23019,2025-10-05
P0909,Furniture,1498.22,1269.68,1908.42,Completed,South,Medium,Item_909,98946,2025-03-28
P0910,Electronics,3110.93,2636.38,3320.38,Completed,North,Medium,Item_910,51948,2025-03-14
P0911,Books,4475.75,3793.01,2653.55,Completed,North,High,Item_911,88250,2025-10-28
P0912,Furniture,2515.60,2131.86,7548.66,Processing,North,Medium,Item_912,70925,2025-10-11
P0913,Books,420.75,356.57,386.17,Pending,North,Medium,Item_913,86830,2025-12-12
P0914,Electronics,1306.95,1107.58,5591.6,Pending,East,Low,Item_914,20998,2025-11-22
P0915,Sports,1096.94,929.61,9682.32,Cancelled,South,High,Item_915,65542,2025-10-12
P0916,Books,304.78,258.29,8145.17,Cancelled,South,High,Item_916,73201,2025-05-20
P0917,Sports,1329.36,1126.58,6831.98,Cancelled,South,Low,Item_917,46872,2025-01-24
P0918,Furniture,3722.00,3154.24,5674.51,Cancelled,North,Medium,Item_918,28304,2025-10-12
P0919,Clothing,4403.57,3731.84,2187.42,Cancelled,East,Low,Item_919,69338,2025-05-20
P0920,Furniture,3345.16,2834.88,3284.22,Pending,West,Low,Item_920,27527,2025-11-27
P0921,Electronics,3083.06,2612.76,142.36,Completed,South,Medium,Item_921,74091,2025-07-21
P0922,Sports,497.63,421.72,8779.53,Completed,North,Low,Item_922,26176,2025-06-30
P0923,Books,4154.59,3520.84,3643.86,Pending,North,High,Item_923,35295,2025-08-16
P0924,Electronics,1185.45,1004.62,295.84,Cancelled,East,High,Item_924,90405,2025-11-17
P0925,Clothing,4061.23,3441.72,2289.36,Processing,East,High,Item_925,89433,2025-04-18
P0926,Electronics,1060.83,899.01,8229.12,Processing,North,Medium,Item_926,74751,2025-03-29
P0927,Sports,1049.47,889.38,7414.27,Pending,North,Low,Item_927,18526,2025-03-07
P0928,Clothing,4674.46,3961.41,8569.24,Cancelled,South,Low,Item_928,,2025-12-21
P0929,Sports,3110.84,2636.31,6838.74,Processing,North,Medium,Item_929,95200,2025-01-27
P0930,Clothing,2219.49,1880.92,9951.55,Cancelled,North,Low,Item_930,74955,2025-07-05
P0931,Sports,3819.21,3236.62,8849.64,Pending,North,Medium,Item_931,79784,2025-08-18
P0932,Clothing,125.28,106.17,2026.62,Completed,North,Low,Item_932,65550,2025-02-08
P0933,Furniture,1064.70,902.29,3359.32,Completed,North,High,Item_933,13148,2025-10-31
P0934,Clothing,4218.49,3574.99,2546.82,Processing,South,Medium,Item_934,53724,2025-09-24
P0935,Furniture,4723.38,4002.86,7779.92,Processing,North,Low,Item_935,26361,2025-02-13
P0936,Electronics,4591.90,3891.44,3836.21,Completed,South,High,Item_936,67923,2025-01-29
P0937,Clothing,3092.62,2620.86,4375.21,Completed,North,Low,Item_937,59998,2025-07-25
P0938,Electronics,3124.78,2648.12,4169.97,Completed,West,Medium,Item_938,66112,2025-11-14
P0939,Sports,596.26,505.31,6544.12,Completed,West,Low,Item_939,35228,2025-02-25
P0940,Electronics,160.21,135.77,7161.66,Pending,South,Low,Item_940,56581,2025-08-04
P0941,Books,3650.65,3093.77,4501.78,Pending,South,High,Item_941,50850,2025-10-27
P0942,Books,2614.32,2215.53,6551.88,Cancelled,East,Low,Item_942,29087,2025-03-17
P0943,Books,1612.50,1366.53,3494.71,Cancelled,North,Low,Item_943,98906,2025-03-16
P0944,Electronics,1263.20,1070.51,8209.92,Completed,West,Medium,Item_944,36263,2025-11-24
P0945,Furniture,3947.79,3345.58,3481.36,Processing,West,Low,Item_945,85813,2025-10-17
P0946,Clothing,3118.91,2643.14,4245.08,Pending,North,Medium,Item_946,15530,2025-09-11
P0947,Furniture,4607.77,3904.89,6423.79,Pending,West,Low,Item_947,73012,2025-06-19
P0948,Books,1106.05,937.33,1924.02,Completed,East,High,Item_948,13934,2025-10-12
P0949,Electronics,797.77,676.08,4460.04,Cancelled,North,High,Item_949,47237,2025-03-31
P0950,Furniture,4438.37,3761.33,7216.48,Cancelled,South,High,Item_950,33078,2025-05-15
P0951,Electronics,202.87,171.92,6806.78,Processing,North,Medium,Item_951,49986,2025-08-22
P0952,Furniture,1911.24,1619.69,3786.27,Pending,West,Low,Item_952,28931,2025-03-08
P0953,Furniture,1039.24,880.71,3844.14,Cancelled,East,Low,Item_953,93380,2025-05-06
P0954,Electronics,3839.10,3253.47,5914.53,Cancelled,South,Medium,Item_954,92504,2025-05-24
P0955,Furniture,4272.36,3620.64,9687,Processing,South,Low,Item_955,71691,2025-12-06
P0956,Sports,417.88,354.14,5135.28,Cancelled,West,Low,Item_956,52182,2025-12-31
P0957,Clothing,2674.83,2266.81,4884.64,Processing,West,Medium,Item_957,93637,2025-10-26
P0958,Electronics,1115.28,945.15,8959.36,Processing,South,Medium,Item_958,65708,2025-07-13
P0959,Sports,870.33,737.57,8440.07,Cancelled,North,High,Item_959,48672,2025-08-16
P0960,Sports,1822.72,1544.68,5881.23,Processing,East,Medium,Item_960,66689,2025-07-29
P0961,Clothing,4042.07,3425.48,3238.5,Processing,North,High,Item_961,44815,2025-11-27
P0962,Electronics,1859.56,1575.9,915.94,Completed,East,High,Item_962,19351,2025-07-04
P0963,Electronics,2775.53,2352.14,3404.2,Cancelled,East,Medium,Item_963,99592,2025-05-21
P0964,Furniture,3557.65,3014.96,9980.16,Cancelled,North,Medium,Item_964,55433,2025-07-26
P0965,Books,4127.12,3497.56,7602.28,Completed,West,Low,Item_965,29566,2025-07-23
P0966,Furniture,1211.94,1027.07,7516.46,Processing,South,Low,Item_966,82432,2025-08-28
P0967,Books,1769.23,1499.35,950.17,Pending,West,Low,Item_967,67498,2025-08-19
P0968,Sports,247.51,209.75,1475.61,Pending,East,Low,Item_968,,2025-12-04
P0969,Clothing,1765.13,1495.87,4249.56,Processing,East,Medium,Item_969,84393,2025-01-17
P0970,Furniture,853.09,722.96,9531.11,Cancelled,West,Medium,Item_970,61201,2025-02-02
P0971,Sports,1993.53,1689.43,4800.3,Cancelled,West,Low,Item_971,22221,2025-03-29
P0972,Electronics,3406.94,2887.24,1858.6,Processing,North,High,Item_972,60579,2025-05-26
P0973,Furniture,1241.89,1052.45,6629.74,Completed,West,High,Item_973,11447,2025-03-29
P0974,Clothing,4312.57,3654.72,4167.53,Pending,North,High,Item_974,72685,2025-02-05
P0975,Books,4779.97,4050.82,8670.42,Pending,South,Medium,Item_975,97135,2025-09-01
P0976,Furniture,3058.18,2591.68,9397.63,Pending,West,Medium,Item_976,28702,2025-08-17
P0977,Electronics,4140.45,3508.86,6088,Pending,East,Low,Item_977,70319,2025-08-25
P0978,Sports,291.52,247.05,1001.92,Processing,East,Low,Item_978,48987,2025-07-20
P0979,Sports,4134.81,3504.08,8513.45,Processing,South,High,Item_979,66633,2025-08-23
P0980,Books,4563.08,3867.02,1916.1,Completed,West,Low,Item_980,41417,2025-03-22
P0981,Clothing,4424.52,3749.59,5423.6,Completed,South,Medium,Item_981,82459,2025-03-04
P0982,Clothing,475.01,402.55,1141.72,Cancelled,West,Medium,Item_982,37180,2025-09-17
P0983,Electronics,2364.62,2003.92,824.64,Processing,West,Medium,Item_983,35480,2025-07-23
P0984,Electronics,152.61,129.33,1235.36,Pending,East,Low,Item_984,73538,2025-08-25
P0985,Electronics,504.49,427.53,6604.52,Processing,South,Medium,Item_985,31150,2025-03-29
P0986,Electronics,3074.24,2605.29,1854.64,Completed,West,High,Item_986,11469,2025-12-13
P0987,Clothing,852.13,722.14,3645.06,Pending,North,Low,Item_987,67941,2025-12-23
P0988,Electronics,4198.86,3558.36,8133.97,Completed,West,Low,Item_988,16870,2025-11-03
P0989,Electronics,338.46,286.83,3836.22,Pending,South,Medium,Item_989,36212,2025-02-16
P0990,Electronics,2166.25,1835.81,9893.98,Cancelled,South,Low,Item_990,38910,2025-02-19
P0991,Furniture,3647.66,3091.24,535.72,Completed,East,Medium,Item_991,34844,2025-11-16
P0992,Furniture,4678.20,3964.58,4011.13,Processing,North,High,Item_992,56737,2025-06-15
P0993,Furniture,173.47,147.01,6574.53,Completed,West,High,Item_993,18652,2025-12-03
P0994,Clothing,3284.73,2783.67,3752.9,Completed,South,Medium,Item_994,88494,2025-09-13
P0995,Electronics,3591.40,3043.56,7933.47,Pending,East,High,Item_995,92689,2025-12-23
P0996,Books,3421.71,2899.75,9726.43,Pending,East,High,Item_996,51676,2025-12-08
P0997,Books,430.82,365.1,274.72,Processing,West,Low,Item_997,40464,2025-09-15
P0998,Sports,3552.68,3010.75,231.59,Completed,North,Medium,Item_998,66164,2025-05-05
P0999,Sports,489.01,414.42,1461.8,Processing,East,High,Item_999,36789,2025-11-25
P1000,Electronics,1266.51,1073.31,7280.55,Processing,East,High,Item_1000,94358,2025-01-21
